timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1711460713.9084694,-18.19291877746582,-21.916973114013672,978.2052001953125,0.1869201511144638,-0.0839233323931694,-0.019073486328125
1711460713.9189239,-13.431014060974121,-22.77167320251465,983.7607421875,0.1068115159869194,-0.011444090865552425,0.0610351525247097
1711460713.9287784,-13.431014060974121,-22.77167320251465,983.7607421875,0.1068115159869194,-0.011444090865552425,0.0610351525247097
1711460713.9392028,-12.45421314239502,-28.144079208374023,980.5861206054688,0.0915527269244194,-0.064849853515625,-0.0953674241900444
1711460713.9494925,-12.332113265991211,-24.358976364135742,980.2808837890625,0.141143798828125,0.156402587890625,-0.06866455078125
1711460713.9597466,-12.332113265991211,-24.358976364135742,980.2808837890625,0.141143798828125,0.156402587890625,-0.06866455078125
1711460713.970243,-12.332113265991211,-27.228328704833984,981.9292602539062,0.125885009765625,-0.1373291015625,0.2250671237707138
1711460713.980597,-12.332113265991211,-27.228328704833984,981.9292602539062,0.125885009765625,-0.1373291015625,0.2250671237707138
1711460713.99085,-17.27716827392578,-25.641027450561523,973.0769653320312,0.0419616661965847,0.0839233323931694,0.2441406100988388
1711460714.0007508,-13.919414520263672,-28.815629959106445,981.0745239257812,-0.0038146970327943563,-0.03051757626235485,0.1182556077837944
1711460714.0111501,-13.919414520263672,-28.815629959106445,981.0745239257812,-0.0038146970327943563,-0.03051757626235485,0.1182556077837944
1711460714.021126,-12.210012435913086,-29.365081787109375,981.6239624023438,0.2593994140625,-0.26702880859375,0.156402587890625
1711460714.033736,-12.210012435913086,-29.365081787109375,981.6239624023438,0.2593994140625,-0.26702880859375,0.156402587890625
1711460714.0440528,-9.40170955657959,-29.24298095703125,977.3504638671875,0.03051757626235485,0.034332275390625,-0.0419616661965847
1711460714.054301,-9.40170955657959,-29.24298095703125,977.3504638671875,0.03051757626235485,0.034332275390625,-0.0419616661965847
1711460714.0648534,-23.74847412109375,-23.68742561340332,979.4262084960938,0.1220703050494194,0.0419616661965847,-0.0457763634622097
1711460714.0748723,-19.78022003173828,-26.984128952026367,984.9817504882812,0.0419616661965847,-0.011444090865552425,-0.0038146970327943563
1711460714.0851102,-19.78022003173828,-26.984128952026367,984.9817504882812,0.0419616661965847,-0.011444090865552425,-0.0038146970327943563
1711460714.095398,-9.279609680175781,-34.371185302734375,979.2430419921875,0.02288818173110485,-0.011444090865552425,-0.1029968187212944
1711460714.1057386,-9.279609680175781,-34.371185302734375,979.2430419921875,0.02288818173110485,-0.011444090865552425,-0.1029968187212944
1711460714.1157215,-12.332113265991211,-32.17338562011719,977.5946655273438,0.1678466647863388,-0.1220703050494194,0.0915527269244194
1711460714.1277134,-12.332113265991211,-32.17338562011719,977.5946655273438,0.1678466647863388,-0.1220703050494194,0.0915527269244194
1711460714.137999,-13.125763893127441,-24.236875534057617,983.1502075195312,-0.1220703050494194,0.0839233323931694,-0.015258788131177425
1711460714.1482558,-13.125763893127441,-24.236875534057617,983.1502075195312,-0.1220703050494194,0.0839233323931694,-0.015258788131177425
1711460714.158436,-19.78022003173828,-23.99267578125,985.1038208007812,-0.019073486328125,-0.0038146970327943563,-0.06866455078125
1711460714.1686745,-19.78022003173828,-23.99267578125,985.1038208007812,-0.019073486328125,-0.0038146970327943563,-0.06866455078125
1711460714.1798403,-19.169719696044922,-31.929183959960938,981.1966552734375,0.0953674241900444,0.1220703050494194,0.0915527269244194
1711460714.1899538,-19.169719696044922,-31.929183959960938,981.1966552734375,0.0953674241900444,0.1220703050494194,0.0915527269244194
1711460714.2001748,-18.437118530273438,-29.914531707763672,984.4323120117188,-0.0839233323931694,-0.0457763634622097,0.0038146970327943563
1711460714.2103488,-16.91086769104004,-21.611722946166992,979.3040771484375,-0.011444090865552425,0.0495910607278347,0.1029968187212944
1711460714.2205925,-16.91086769104004,-21.611722946166992,979.3040771484375,-0.011444090865552425,0.0495910607278347,0.1029968187212944
1711460714.2309024,-14.652015686035156,-29.365081787109375,981.74609375,0.2098083347082138,0.03051757626235485,-0.0534057579934597
1711460714.2413468,-14.652015686035156,-29.365081787109375,981.74609375,0.2098083347082138,0.03051757626235485,-0.0534057579934597
1711460714.2516625,-8.30280876159668,-26.007328033447266,985.9585571289062,0.308990478515625,-0.0419616661965847,0.0915527269244194
1711460714.2622073,-8.30280876159668,-26.007328033447266,985.9585571289062,0.308990478515625,-0.0419616661965847,0.0915527269244194
1711460714.2723768,-18.19291877746582,-23.870574951171875,983.3944091796875,0.072479248046875,-0.0572204552590847,0.1106262132525444
1711460714.285579,-13.431014060974121,-22.649574279785156,983.4555053710938,-0.141143798828125,-0.1144409105181694,0.141143798828125
1711460714.2957084,-13.431014060974121,-22.649574279785156,983.4555053710938,-0.141143798828125,-0.1144409105181694,0.141143798828125
1711460714.3057754,-8.60805892944336,-25.091575622558594,981.5629272460938,0.0801086351275444,-0.015258788131177425,0.1220703050494194
1711460714.3159575,-8.60805892944336,-25.091575622558594,981.5629272460938,0.0801086351275444,-0.015258788131177425,0.1220703050494194
1711460714.3263326,-21.428571701049805,-20.818071365356445,976.4957885742188,0.064849853515625,0.0419616661965847,-0.0610351525247097
1711460714.3364775,-14.896215438842773,-26.007328033447266,979.2430419921875,-0.141143798828125,0.1220703050494194,0.0915527269244194
1711460714.3468206,-14.896215438842773,-26.007328033447266,979.2430419921875,-0.141143798828125,0.1220703050494194,0.0915527269244194
1711460714.357144,-14.957265853881836,-31.379732131958008,981.1966552734375,-0.0534057579934597,0.2250671237707138,-0.019073486328125
1711460714.3674603,-14.957265853881836,-31.379732131958008,981.1966552734375,-0.0534057579934597,0.2250671237707138,-0.019073486328125
1711460714.3776228,-12.881563186645508,-24.786325454711914,992.2467041015625,0.064849853515625,0.152587890625,0.2593994140625
1711460714.3877544,-6.043956279754639,-27.167278289794922,985.5311889648438,0.0457763634622097,0.133514404296875,-0.064849853515625
1711460714.39786,-6.043956279754639,-27.167278289794922,985.5311889648438,0.0457763634622097,0.133514404296875,-0.064849853515625
1711460714.4081776,-11.965812683105469,-27.167278289794922,986.3248291015625,-0.015258788131177425,-0.1068115159869194,-0.072479248046875
1711460714.4182527,-11.965812683105469,-27.167278289794922,986.3248291015625,-0.015258788131177425,-0.1068115159869194,-0.072479248046875
1711460714.428433,-10.256410598754883,-22.344324111938477,982.1734619140625,-0.03814697265625,0.06866455078125,-0.072479248046875
1711460714.4386063,-12.820513725280762,-27.04517936706543,986.2027587890625,-0.1144409105181694,0.03814697265625,0.2212524265050888
1711460714.4487844,-12.820513725280762,-27.04517936706543,986.2027587890625,-0.1144409105181694,0.03814697265625,0.2212524265050888
1711460714.4590454,-15.140416145324707,-25.5189266204834,976.3736572265625,0.0534057579934597,0.14495849609375,0.0991821214556694
1711460714.4693296,-15.140416145324707,-25.5189266204834,976.3736572265625,0.0534057579934597,0.14495849609375,0.0991821214556694
1711460714.4793634,-19.04762077331543,-26.923078536987305,979.91455078125,0.015258788131177425,-0.0953674241900444,-0.1029968187212944
1711460714.4895074,-19.04762077331543,-26.923078536987305,979.91455078125,0.015258788131177425,-0.0953674241900444,-0.1029968187212944
1711460714.4996915,-10.866911888122559,-22.83272361755371,979.91455078125,-0.0801086351275444,0.06866455078125,0.133514404296875
1711460714.50998,-10.073260307312012,-28.63248062133789,979.9756469726562,-0.02288818173110485,0.1220703050494194,0.0915527269244194
1711460714.5205033,-10.073260307312012,-28.63248062133789,979.9756469726562,-0.02288818173110485,0.1220703050494194,0.0915527269244194
1711460714.5306034,-15.873016357421875,-29.54823112487793,980.5861206054688,0.1182556077837944,0.14495849609375,0.0762939453125
1711460714.5409083,-15.873016357421875,-29.54823112487793,980.5861206054688,0.1182556077837944,0.14495849609375,0.0762939453125
1711460714.5511672,-8.058608055114746,-21.794872283935547,979.0598754882812,0.0,0.0495910607278347,0.1106262132525444
1711460714.5612059,-8.058608055114746,-21.794872283935547,979.0598754882812,0.0,0.0495910607278347,0.1106262132525444
1711460714.5715277,-8.363859176635742,-30.097681045532227,984.859619140625,0.2365112155675888,0.064849853515625,-0.015258788131177425
1711460714.5819046,-8.363859176635742,-30.097681045532227,984.859619140625,0.2365112155675888,0.064849853515625,-0.015258788131177425
1711460714.5920596,-16.422468185424805,-26.923078536987305,980.4640502929688,-0.0762939453125,-0.1144409105181694,0.1029968187212944
1711460714.6035428,-11.782662391662598,-30.036630630493164,982.844970703125,0.0762939453125,0.1068115159869194,0.0534057579934597
1711460714.6134112,-11.782662391662598,-30.036630630493164,982.844970703125,0.0762939453125,0.1068115159869194,0.0534057579934597
1711460714.6227999,-14.529914855957031,-22.22222328186035,986.2637939453125,0.1678466647863388,0.0,0.0038146970327943563
1711460714.6332364,-14.529914855957031,-22.22222328186035,986.2637939453125,0.1678466647863388,0.0,0.0038146970327943563
1711460714.6434977,-12.94261360168457,-21.489622116088867,979.2430419921875,0.0038146970327943563,-0.1144409105181694,0.0495910607278347
1711460714.653545,-12.94261360168457,-21.489622116088867,979.2430419921875,0.0038146970327943563,-0.1144409105181694,0.0495910607278347
1711460714.6637065,-17.27716827392578,-27.289379119873047,976.0073852539062,0.0495910607278347,0.1869201511144638,-0.0534057579934597
1711460714.673716,-17.27716827392578,-27.289379119873047,976.0073852539062,0.0495910607278347,0.1869201511144638,-0.0534057579934597
1711460714.6840532,-16.361417770385742,-29.670331954956055,976.2515869140625,-0.152587890625,0.12969970703125,-0.125885009765625
1711460714.6941235,-16.361417770385742,-29.670331954956055,976.2515869140625,-0.152587890625,0.12969970703125,-0.125885009765625
1711460714.704347,-16.361417770385742,-25.396825790405273,983.6386108398438,0.072479248046875,-0.2212524265050888,0.0991821214556694
1711460714.714488,-14.224664688110352,-31.074481964111328,981.8681640625,0.02670287899672985,-0.0572204552590847,-0.02288818173110485
1711460714.7251084,-14.224664688110352,-31.074481964111328,981.8681640625,0.02670287899672985,-0.0572204552590847,-0.02288818173110485
1711460714.735015,-13.125763893127441,-20.63492202758789,981.3797607421875,0.2403259128332138,0.0572204552590847,-0.0991821214556694
1711460714.7450821,-13.125763893127441,-20.63492202758789,981.3797607421875,0.2403259128332138,0.0572204552590847,-0.0991821214556694
1711460714.7551987,-16.056167602539062,-23.931625366210938,987.9732055664062,0.0,-0.152587890625,0.2059936374425888
1711460714.765953,-14.04151439666748,-32.5396842956543,984.676513671875,-0.12969970703125,-0.2059936374425888,0.0572204552590847
1711460714.776021,-14.04151439666748,-32.5396842956543,984.676513671875,-0.12969970703125,-0.2059936374425888,0.0572204552590847
1711460714.7871935,-8.730158805847168,-24.053726196289062,978.2662353515625,0.007629394065588713,-0.1144409105181694,0.1831054538488388
1711460714.7966435,-12.698412895202637,-27.289379119873047,988.1563110351562,0.0991821214556694,-0.034332275390625,0.0534057579934597
1711460714.8066912,-12.698412895202637,-27.289379119873047,988.1563110351562,0.0991821214556694,-0.034332275390625,0.0534057579934597
1711460714.8169107,-13.55311393737793,-33.333335876464844,984.737548828125,0.0495910607278347,0.1678466647863388,0.0801086351275444
1711460714.8274963,-13.55311393737793,-33.333335876464844,984.737548828125,0.0495910607278347,0.1678466647863388,0.0801086351275444
1711460714.8378282,-15.079365730285645,-25.21367645263672,984.1881103515625,0.02670287899672985,0.1754760593175888,-0.03814697265625
1711460714.847909,-19.4749698638916,-21.611722946166992,982.5397338867188,0.1602172702550888,-0.0953674241900444,-0.152587890625
1711460714.8579261,-19.4749698638916,-21.611722946166992,982.5397338867188,0.1602172702550888,-0.0953674241900444,-0.152587890625
1711460714.868189,-21.367523193359375,-28.38827896118164,975.5800170898438,0.2365112155675888,-0.1106262132525444,-0.064849853515625
1711460714.8782198,-11.477412223815918,-28.876680374145508,975.7021484375,-0.011444090865552425,-0.2059936374425888,0.0839233323931694
1711460714.8886359,-11.477412223815918,-28.876680374145508,975.7021484375,-0.011444090865552425,-0.2059936374425888,0.0839233323931694
1711460714.898577,-15.934066772460938,-27.289379119873047,978.876708984375,-0.0038146970327943563,-0.03051757626235485,0.0991821214556694
1711460714.9087818,-15.934066772460938,-27.289379119873047,978.876708984375,-0.0038146970327943563,-0.03051757626235485,0.0991821214556694
1711460714.9189224,-11.965812683105469,-31.074481964111328,981.1966552734375,-0.0534057579934597,0.0877380296587944,-0.0534057579934597
1711460714.9291496,-18.070819854736328,-23.199024200439453,976.1905517578125,-0.12969970703125,-0.0801086351275444,0.156402587890625
1711460714.9393084,-18.070819854736328,-23.199024200439453,976.1905517578125,-0.12969970703125,-0.0801086351275444,0.156402587890625
1711460714.9500642,-21.062273025512695,-23.565324783325195,983.4555053710938,0.152587890625,0.0877380296587944,0.0610351525247097
1711460714.9600782,-21.062273025512695,-23.565324783325195,983.4555053710938,0.152587890625,0.0877380296587944,0.0610351525247097
1711460714.9705803,-12.820513725280762,-30.647132873535156,983.1502075195312,-0.0495910607278347,-0.14495849609375,-0.034332275390625
1711460714.9807446,-22.52747344970703,-20.390722274780273,979.67041015625,0.06866455078125,0.007629394065588713,0.0839233323931694
1711460714.9908538,-22.52747344970703,-20.390722274780273,979.67041015625,0.06866455078125,0.007629394065588713,0.0839233323931694
1711460715.0011835,-10.378510475158691,-22.344324111938477,982.2344970703125,0.1831054538488388,0.1182556077837944,-0.0610351525247097
1711460715.0117772,-19.65812110900879,-27.71672821044922,978.754638671875,0.0534057579934597,-0.0953674241900444,-0.03051757626235485
1711460715.0217605,-19.65812110900879,-27.71672821044922,978.754638671875,0.0534057579934597,-0.0953674241900444,-0.03051757626235485
1711460715.0318515,-14.224664688110352,-27.71672821044922,979.91455078125,0.0953674241900444,0.152587890625,0.141143798828125
1711460715.0420864,-14.224664688110352,-27.71672821044922,979.91455078125,0.0953674241900444,0.152587890625,0.141143798828125
1711460715.0527964,-17.27716827392578,-27.899879455566406,980.5861206054688,-0.0495910607278347,0.0877380296587944,0.03814697265625
1711460715.062811,-16.422468185424805,-25.5189266204834,977.5336303710938,-0.0457763634622097,0.019073486328125,-0.0457763634622097
1711460715.073109,-16.422468185424805,-25.5189266204834,977.5336303710938,-0.0457763634622097,0.019073486328125,-0.0457763634622097
1711460715.0836637,-12.698412895202637,-29.975582122802734,981.1355590820312,0.0038146970327943563,0.015258788131177425,0.1106262132525444
1711460715.0936065,-12.698412895202637,-29.975582122802734,981.1355590820312,0.0038146970327943563,0.015258788131177425,0.1106262132525444
1711460715.1042976,-14.529914855957031,-24.236875534057617,978.693603515625,-0.02670287899672985,-0.011444090865552425,0.12969970703125
1711460715.114224,-14.529914855957031,-24.236875534057617,978.693603515625,-0.02670287899672985,-0.011444090865552425,0.12969970703125
1711460715.124014,-18.559219360351562,-30.46398162841797,975.88525390625,-0.0915527269244194,0.0495910607278347,0.2365112155675888
1711460715.1341636,-18.559219360351562,-30.46398162841797,975.88525390625,-0.0915527269244194,0.0495910607278347,0.2365112155675888
1711460715.144897,-7.99755859375,-21.85592269897461,982.722900390625,-0.019073486328125,-0.152587890625,-0.0915527269244194
1711460715.1546814,-13.614164352416992,-29.181930541992188,977.6557006835938,0.0953674241900444,0.1907348483800888,0.0991821214556694
1711460715.1650825,-13.614164352416992,-29.181930541992188,977.6557006835938,0.0953674241900444,0.1907348483800888,0.0991821214556694
1711460715.1752102,-15.323566436767578,-27.533578872680664,983.8828125,-0.0457763634622097,-0.007629394065588713,-0.0457763634622097
1711460715.185378,-18.437118530273438,-28.876680374145508,982.6618041992188,0.0534057579934597,-0.2021789401769638,0.1831054538488388
1711460715.1956778,-18.437118530273438,-28.876680374145508,982.6618041992188,0.0534057579934597,-0.2021789401769638,0.1831054538488388
1711460715.2060058,-18.864469528198242,-29.365081787109375,981.0134887695312,-0.064849853515625,0.06866455078125,-0.0953674241900444
1711460715.2161086,-18.864469528198242,-29.365081787109375,981.0134887695312,-0.064849853515625,0.06866455078125,-0.0953674241900444
1711460715.226538,-14.224664688110352,-23.931625366210938,982.6007690429688,0.0953674241900444,-0.152587890625,-0.0534057579934597
1711460715.2365751,-14.224664688110352,-23.931625366210938,982.6007690429688,0.0953674241900444,-0.152587890625,-0.0534057579934597
1711460715.2466764,-17.094017028808594,-28.998781204223633,983.8828125,0.0457763634622097,-0.019073486328125,0.0610351525247097
1711460715.2573502,-14.835165977478027,-18.74237060546875,978.2052001953125,-0.0801086351275444,-0.0457763634622097,-0.0038146970327943563
1711460715.2679207,-14.835165977478027,-18.74237060546875,978.2052001953125,-0.0801086351275444,-0.0457763634622097,-0.0038146970327943563
1711460715.2777803,-9.768010139465332,-25.946277618408203,981.80712890625,0.019073486328125,0.1907348483800888,0.0038146970327943563
1711460715.2876706,-9.768010139465332,-25.946277618408203,981.80712890625,0.019073486328125,0.1907348483800888,0.0038146970327943563
1711460715.2982106,-14.774115562438965,-21.611722946166992,975.9463500976562,0.255584716796875,-0.14495849609375,0.02670287899672985
1711460715.3084688,-13.7362642288208,-23.626375198364258,984.676513671875,0.0495910607278347,-0.019073486328125,0.2403259128332138
1711460715.3185112,-13.7362642288208,-23.626375198364258,984.676513671875,0.0495910607278347,-0.019073486328125,0.2403259128332138
1711460715.3287299,-16.788766860961914,-22.405372619628906,984.798583984375,0.1373291015625,-0.1144409105181694,0.02670287899672985
1711460715.3387148,-16.788766860961914,-22.405372619628906,984.798583984375,0.1373291015625,-0.1144409105181694,0.02670287899672985
1711460715.3489153,-12.45421314239502,-27.41147804260254,977.89990234375,0.0801086351275444,-0.0572204552590847,0.156402587890625
1711460715.3589983,-17.826618194580078,-18.80341911315918,982.2955322265625,-0.019073486328125,0.141143798828125,0.0915527269244194
1711460715.3693688,-17.826618194580078,-18.80341911315918,982.2955322265625,-0.019073486328125,0.141143798828125,0.0915527269244194
1711460715.3795087,-22.893774032592773,-21.733823776245117,986.9353637695312,-0.1220703050494194,-0.12969970703125,0.1068115159869194
1711460715.3898606,-22.893774032592773,-21.733823776245117,986.9353637695312,-0.1220703050494194,-0.12969970703125,0.1068115159869194
1711460715.4008656,-13.125763893127441,-23.260074615478516,979.2430419921875,-0.007629394065588713,0.2479553073644638,0.12969970703125
1711460715.4103632,-14.529914855957031,-27.838829040527344,978.754638671875,-0.072479248046875,0.0038146970327943563,0.2021789401769638
1711460715.4202933,-14.529914855957031,-27.838829040527344,978.754638671875,-0.072479248046875,0.0038146970327943563,0.2021789401769638
1711460715.4301455,-15.689866065979004,-30.402931213378906,981.3797607421875,0.156402587890625,-0.12969970703125,0.1602172702550888
1711460715.4456546,-15.689866065979004,-30.402931213378906,981.3797607421875,0.156402587890625,-0.12969970703125,0.1602172702550888
1711460715.4563296,-10.622711181640625,-26.129426956176758,976.5568237304688,-0.034332275390625,0.148773193359375,-0.015258788131177425
1711460715.4662132,-10.744811058044434,-20.757020950317383,981.8681640625,0.02670287899672985,-0.0877380296587944,0.0
1711460715.4761083,-10.744811058044434,-20.757020950317383,981.8681640625,0.02670287899672985,-0.0877380296587944,0.0
1711460715.487138,-21.55067253112793,-25.88522720336914,980.5250854492188,-0.011444090865552425,0.011444090865552425,-0.1220703050494194
1711460715.496925,-21.55067253112793,-25.88522720336914,980.5250854492188,-0.011444090865552425,0.011444090865552425,-0.1220703050494194
1711460715.5077229,-14.224664688110352,-26.4957275390625,989.8046875,-0.0877380296587944,0.156402587890625,-0.0953674241900444
1711460715.5174901,-14.224664688110352,-26.4957275390625,989.8046875,-0.0877380296587944,0.156402587890625,-0.0953674241900444
1711460715.528526,-6.837607383728027,-22.649574279785156,976.5568237304688,-0.02288818173110485,0.019073486328125,0.02670287899672985
1711460715.537994,-6.837607383728027,-22.649574279785156,976.5568237304688,-0.02288818173110485,0.019073486328125,0.02670287899672985
1711460715.5485911,-10.744811058044434,-30.402931213378906,986.1416625976562,0.03051757626235485,-0.03814697265625,-0.0953674241900444
1711460715.558321,-7.509157657623291,-26.739927291870117,982.6007690429688,0.1945495456457138,0.1831054538488388,0.2250671237707138
1711460715.5685685,-7.509157657623291,-26.739927291870117,982.6007690429688,0.1945495456457138,0.1831054538488388,0.2250671237707138
1711460715.5787632,-20.512821197509766,-33.51648712158203,988.0342407226562,0.03051757626235485,0.0419616661965847,-0.1029968187212944
1711460715.5889359,-20.512821197509766,-33.51648712158203,988.0342407226562,0.03051757626235485,0.0419616661965847,-0.1029968187212944
1711460715.599207,-13.675214767456055,-15.750916481018066,986.752197265625,0.0877380296587944,-0.2021789401769638,0.0
1711460715.6093433,-13.675214767456055,-15.750916481018066,986.752197265625,0.0877380296587944,-0.2021789401769638,0.0
1711460715.6199012,-11.294261932373047,-25.763126373291016,986.1416625976562,0.03814697265625,-0.007629394065588713,-0.0457763634622097
1711460715.6298277,-11.294261932373047,-25.763126373291016,986.1416625976562,0.03814697265625,-0.007629394065588713,-0.0457763634622097
1711460715.6406868,-18.070819854736328,-24.481075286865234,980.5861206054688,0.1106262132525444,-0.0610351525247097,0.011444090865552425
1711460715.6505241,-18.070819854736328,-24.481075286865234,980.5861206054688,0.1106262132525444,-0.0610351525247097,0.011444090865552425
1711460715.661312,-13.308914184570312,-25.27472686767578,979.7314453125,0.0953674241900444,-0.06866455078125,0.0038146970327943563
1711460715.6712742,-13.308914184570312,-25.27472686767578,979.7314453125,0.0953674241900444,-0.06866455078125,0.0038146970327943563
1711460715.6814592,-12.45421314239502,-26.434677124023438,979.5482788085938,0.255584716796875,-0.02288818173110485,0.0991821214556694
1711460715.6957762,-13.24786376953125,-27.04517936706543,988.0952758789062,-0.2212524265050888,0.12969970703125,-0.011444090865552425
1711460715.706058,-13.24786376953125,-27.04517936706543,988.0952758789062,-0.2212524265050888,0.12969970703125,-0.011444090865552425
1711460715.716016,-17.032968521118164,-24.847375869750977,982.4176025390625,0.1678466647863388,0.0495910607278347,-0.015258788131177425
1711460715.7263184,-17.032968521118164,-24.847375869750977,982.4176025390625,0.1678466647863388,0.0495910607278347,-0.015258788131177425
1711460715.7366397,-19.841270446777344,-22.588523864746094,981.1966552734375,0.1792907565832138,-0.06866455078125,0.1678466647863388
1711460715.746824,-19.841270446777344,-22.588523864746094,981.1966552734375,0.1792907565832138,-0.06866455078125,0.1678466647863388
